Date      ,Open,         High ,     Low,      Close,    Adj Close,Volume
2020-05-11,600.950012,600.950012,583.450012,586.049988,586.049988,5853892
2020-05-12,587.000000,593.799988,566.200012,570.150024,570.150024,8868938
2020-05-13,600.000000,605.000000,568.900024,570.200012,570.200012,10438589
2020-05-14,571.000000,577.900024,566.099976,569.750000,569.750000,8546002
2020-05-15,572.000000,585.000000,565.599976,570.299988,570.299988,14388403
2020-05-18,570.599976,605.000000,570.500000,600.450012,600.450012,22898114
2020-05-19,600.000000,608.799988,590.200012,594.950012,594.950012,10951060
2020-05-20,597.000000,624.349976,595.400024,620.650024,620.650024,13440063
2020-05-21,620.650024,626.849976,612.299988,616.599976,616.599976,7916771
2020-05-22,616.700012,641.849976,610.099976,639.349976,639.349976,10874832
2020-05-26,640.000000,646.900024,624.049988,627.700012,627.700012,8859302
2020-05-27,630.000000,637.799988,625.799988,633.049988,633.049988,7710100
2020-05-28,634.000000,637.650024,626.049988,628.349976,628.349976,5488625
2020-05-29,633.000000,650.950012,631.000000,648.150024,648.150024,10580203
2020-06-01,649.000000,652.599976,634.549988,642.500000,642.500000,7439123
2020-06-02,644.900024,658.650024,636.000000,637.599976,637.599976,6883363
2020-06-03,646.849976,649.500000,635.299988,641.200012,641.200012,5044700
2020-06-04,643.000000,664.799988,642.500000,660.549988,660.549988,10452388
2020-06-05,665.000000,669.750000,649.000000,650.900024,650.900024,6481383
2020-06-08,656.700012,657.799988,633.049988,635.099976,635.099976,6263334
2020-06-09,638.900024,654.299988,637.049988,640.049988,640.049988,8968365
2020-06-10,646.799988,650.750000,639.799988,642.950012,642.950012,5425984
2020-06-11,645.650024,646.950012,632.799988,635.000000,635.000000,3172467
2020-06-12,616.299988,645.000000,616.299988,643.599976,643.599976,5579009
2020-06-15,643.000000,653.500000,637.000000,643.650024,643.650024,4520180
2020-06-16,644.500000,650.000000,632.450012,637.799988,637.799988,2927072
2020-06-17,640.000000,643.799988,635.000000,640.349976,640.349976,2648039
2020-06-18,641.650024,644.799988,636.400024,642.049988,642.049988,2161524
2020-06-19,648.849976,648.849976,631.500000,636.200012,636.200012,4476020
2020-06-22,691.000000,692.500000,651.650024,655.950012,655.950012,29312493
2020-06-23,674.000000,674.000000,655.400024,659.799988,659.799988,8287482
2020-06-24,660.000000,662.250000,628.299988,631.200012,631.200012,6955942
2020-06-25,632.000000,642.000000,629.150024,634.900024,634.900024,5816404
2020-06-26,639.000000,643.650024,631.599976,634.900024,634.900024,3847728
2020-06-29,637.000000,648.000000,635.400024,644.900024,644.900024,6772032
2020-06-30,647.950012,649.900024,638.000000,640.250000,640.250000,4319880
2020-07-01,642.599976,642.599976,621.049988,627.099976,627.099976,4809651
2020-07-02,630.000000,654.450012,626.000000,646.200012,646.200012,6169821
2020-07-03,652.950012,652.950012,635.500000,638.799988,638.799988,5379171
2020-07-06,640.000000,644.250000,629.200012,634.599976,634.599976,5604802
2020-07-07,637.950012,642.599976,635.200012,636.549988,636.549988,3781547
2020-07-08,643.450012,648.000000,632.500000,634.400024,634.400024,6952585
2020-07-09,643.950012,643.950012,636.250000,639.049988,639.049988,4354183
2020-07-10,640.000000,647.000000,636.700012,638.900024,638.900024,4119561
2020-07-13,641.000000,646.000000,636.599976,638.349976,638.349976,3450069
2020-07-14,639.950012,644.000000,631.250000,632.299988,632.299988,5432821
2020-07-15,634.400024,643.500000,633.099976,638.200012,638.200012,4253913
2020-07-16,639.950012,677.400024,635.900024,674.500000,674.500000,16098128
2020-07-17,674.500000,696.650024,669.250000,689.099976,689.099976,15244102
2020-07-20,689.000000,690.849976,672.349976,674.349976,674.349976,5469496
2020-07-21,676.099976,682.099976,660.000000,662.299988,662.299988,4314750
2020-07-22,666.150024,677.799988,657.500000,661.700012,661.700012,5918154
2020-07-23,663.950012,674.000000,662.200012,671.450012,671.450012,4620517
2020-07-24,673.000000,681.000000,658.200012,666.049988,666.049988,4962702
2020-07-27,673.950012,673.950012,650.400024,652.900024,652.900024,4465020
2020-07-28,651.000000,665.750000,644.250000,662.599976,662.599976,4583066
2020-07-29,662.599976,685.549988,662.599976,681.250000,681.250000,7288781
2020-07-30,681.200012,698.950012,681.000000,685.950012,685.950012,7170665
2020-07-31,687.000000,724.000000,687.000000,720.150024,720.150024,18897302
